site_abbreviation,Type,Record_date,common_name,genus,species,Minute_first_detected,Year,Month,Day,Site,Path,Filename
EIA,CTL,2016-05-27,Red-winged Blackbird,Agelaius,phoeniceus,2,2016,May,27,EIA,EIA\EIA_CTL_0518-06142016\EIA-CTL_0+1_20160527_042900.flac,EIA-CTL_0+1_20160527_042900.flac
EIA,CTL,2016-05-27,Common Nighthawk,Chordeiles,minor,2,2016,May,27,EIA,EIA\EIA_CTL_0518-06142016\EIA-CTL_0+1_20160527_042900.flac,EIA-CTL_0+1_20160527_042900.flac
EIA,CTL,2016-05-27,American Robin,Turdus,migratorius,2,2016,May,27,EIA,EIA\EIA_CTL_0518-06142016\EIA-CTL_0+1_20160527_042900.flac,EIA-CTL_0+1_20160527_042900.flac
EIA,CTL,2016-05-27,Sedge Wren,Cistothorus,platensis,12,2016,May,27,EIA,EIA\EIA_CTL_0518-06142016\EIA-CTL_0+1_20160527_042900.flac,EIA-CTL_0+1_20160527_042900.flac
EIA,CTL,2016-05-27,Killdeer,Charadrius,vociferus,12,2016,May,27,EIA,EIA\EIA_CTL_0518-06142016\EIA-CTL_0+1_20160527_042900.flac,EIA-CTL_0+1_20160527_042900.flac
EIA,CTL,2016-05-27,Brown-headed Cowbird,Molothrus,ater,25,2016,May,27,EIA,EIA\EIA_CTL_0518-06142016\EIA-CTL_0+1_20160527_042900.flac,EIA-CTL_0+1_20160527_042900.flac
EIA,CTL,2016-06-05,Eastern Meadowlark,Sturnella,magna,5,2016,Jun,5,EIA,EIA\EIA_CTL_0518-06142016\EIA-CTL_0+1_20160605_042500.flac,EIA-CTL_0+1_20160605_042500.flac
EIA,CTL,2016-06-05,Red-winged Blackbird,Agelaius,phoeniceus,5,2016,Jun,5,EIA,EIA\EIA_CTL_0518-06142016\EIA-CTL_0+1_20160605_042500.flac,EIA-CTL_0+1_20160605_042500.flac
EIA,CTL,2016-06-05,Killdeer,Charadrius,vociferus,5,2016,Jun,5,EIA,EIA\EIA_CTL_0518-06142016\EIA-CTL_0+1_20160605_042500.flac,EIA-CTL_0+1_20160605_042500.flac
EIA,CTL,2016-06-05,Sedge Wren,Cistothorus,platensis,5,2016,Jun,5,EIA,EIA\EIA_CTL_0518-06142016\EIA-CTL_0+1_20160605_042500.flac,EIA-CTL_0+1_20160605_042500.flac
EIA,CTL,2016-06-05,Common Nighthawk,Chordeiles,minor,5,2016,Jun,5,EIA,EIA\EIA_CTL_0518-06142016\EIA-CTL_0+1_20160605_042500.flac,EIA-CTL_0+1_20160605_042500.flac
EIA,CTL,2016-06-05,Brown-headed Cowbird,Molothrus,ater,12,2016,Jun,5,EIA,EIA\EIA_CTL_0518-06142016\EIA-CTL_0+1_20160605_042500.flac,EIA-CTL_0+1_20160605_042500.flac
EIA,CTL,2016-06-05,Dickcissel,Spiza,americana,34,2016,Jun,5,EIA,EIA\EIA_CTL_0518-06142016\EIA-CTL_0+1_20160605_042500.flac,EIA-CTL_0+1_20160605_042500.flac
JUD,TER,2015-05-06,Killdeer,Charadrius,vociferus,7,2015,May,6,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150506_044900.flac,JUDS-TER_0+1_20150506_044900.flac
JUD,TER,2015-05-06,Unknown Bird,,,7,2015,May,6,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150506_044900.flac,JUDS-TER_0+1_20150506_044900.flac
JUD,TER,2015-05-06,Horned Lark,Eremophila,alpestris,48,2015,May,6,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150506_044900.flac,JUDS-TER_0+1_20150506_044900.flac
JUD,TER,2015-05-12,Killdeer,Charadrius,vociferus,19,2015,May,12,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150512_044200.flac,JUDS-TER_0+1_20150512_044200.flac
JUD,TER,2015-05-21,Killdeer,Charadrius,vociferus,2,2015,May,21,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150521_043400.flac,JUDS-TER_0+1_20150521_043400.flac
JUD,TER,2015-05-27,Red-winged Blackbird,Agelaius,phoeniceus,6,2015,May,27,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150527_042900.flac,JUDS-TER_0+1_20150527_042900.flac
JUD,TER,2015-05-27,Barred Owl,Strix,varia,19,2015,May,27,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150527_042900.flac,JUDS-TER_0+1_20150527_042900.flac
JUD,TER,2015-05-27,American Crow,Corvus,brachyrhynchos,34,2015,May,27,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150527_042900.flac,JUDS-TER_0+1_20150527_042900.flac
JUD,TER,2015-05-27,Rusty Blackbird,Euphagus,carolinus,43,2015,May,27,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150527_042900.flac,JUDS-TER_0+1_20150527_042900.flac
JUD,TER,2015-06-07,Dickcissel,Spiza,americana,2,2015,Jun,7,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150607_052400.flac,JUDS-TER_0+1_20150607_052400.flac
JUD,TER,2015-06-07,American Crow,Corvus,brachyrhynchos,2,2015,Jun,7,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150607_052400.flac,JUDS-TER_0+1_20150607_052400.flac
JUD,TER,2015-06-07,Ring-necked Pheasant,Phasianus,colchicus,2,2015,Jun,7,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150607_052400.flac,JUDS-TER_0+1_20150607_052400.flac
JUD,TER,2015-06-07,Red-winged Blackbird,Agelaius,phoeniceus,2,2015,Jun,7,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150607_052400.flac,JUDS-TER_0+1_20150607_052400.flac
JUD,TER,2015-06-07,Killdeer,Charadrius,vociferus,2,2015,Jun,7,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150607_052400.flac,JUDS-TER_0+1_20150607_052400.flac
JUD,TER,2015-06-07,Western Meadowlark,Sturnella,neglecta,2,2015,Jun,7,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150607_052400.flac,JUDS-TER_0+1_20150607_052400.flac
JUD,TER,2015-06-07,Northern Cardinal,Cardinalis,cardinalis,2,2015,Jun,7,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150607_052400.flac,JUDS-TER_0+1_20150607_052400.flac
JUD,TER,2015-06-07,Common Yellowthroat,Geothlypis,trichas,2,2015,Jun,7,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150607_052400.flac,JUDS-TER_0+1_20150607_052400.flac
JUD,TER,2015-06-07,American Robin,Turdus,migratorius,7,2015,Jun,7,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150607_052400.flac,JUDS-TER_0+1_20150607_052400.flac
JUD,TER,2015-06-07,Song Sparrow,Melospiza,melodia,7,2015,Jun,7,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150607_052400.flac,JUDS-TER_0+1_20150607_052400.flac
JUD,TER,2015-06-07,Field Sparrow,Spizella,pusilla,12,2015,Jun,7,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150607_052400.flac,JUDS-TER_0+1_20150607_052400.flac
JUD,TER,2015-06-07,Brown-headed Cowbird,Molothrus,ater,20,2015,Jun,7,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150607_052400.flac,JUDS-TER_0+1_20150607_052400.flac
JUD,TER,2015-06-07,Canada Goose,Branta,canadensis,25,2015,Jun,7,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150607_052400.flac,JUDS-TER_0+1_20150607_052400.flac
JUD,TER,2015-06-07,Horned Lark,Eremophila,alpestris,38,2015,Jun,7,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150607_052400.flac,JUDS-TER_0+1_20150607_052400.flac
JUD,TER,2015-06-07,Blue Jay,Cyanocitta,cristata,42,2015,Jun,7,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150607_052400.flac,JUDS-TER_0+1_20150607_052400.flac
JUD,TER,2015-06-07,Brown Thrasher,Toxostoma,rufum,57,2015,Jun,7,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150607_052400.flac,JUDS-TER_0+1_20150607_052400.flac
JUD,TER,2015-06-13,Dickcissel,Spiza,americana,1,2015,Jun,13,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150613_052300.flac,JUDS-TER_0+1_20150613_052300.flac
JUD,TER,2015-06-13,American Robin,Turdus,migratorius,1,2015,Jun,13,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150613_052300.flac,JUDS-TER_0+1_20150613_052300.flac
JUD,TER,2015-06-13,Ring-necked Pheasant,Phasianus,colchicus,1,2015,Jun,13,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150613_052300.flac,JUDS-TER_0+1_20150613_052300.flac
JUD,TER,2015-06-13,Song Sparrow,Melospiza,melodia,1,2015,Jun,13,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150613_052300.flac,JUDS-TER_0+1_20150613_052300.flac
JUD,TER,2015-06-13,Northern Cardinal,Cardinalis,cardinalis,1,2015,Jun,13,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150613_052300.flac,JUDS-TER_0+1_20150613_052300.flac
JUD,TER,2015-06-13,House Finch,Haemorhous,mexicanus,1,2015,Jun,13,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150613_052300.flac,JUDS-TER_0+1_20150613_052300.flac
JUD,TER,2015-06-13,Western Meadowlark,Sturnella,neglecta,7,2015,Jun,13,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150613_052300.flac,JUDS-TER_0+1_20150613_052300.flac
JUD,TER,2015-06-13,American Goldfinch,Spinus,tristis,12,2015,Jun,13,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150613_052300.flac,JUDS-TER_0+1_20150613_052300.flac
JUD,TER,2015-06-13,Red-winged Blackbird,Agelaius,phoeniceus,12,2015,Jun,13,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150613_052300.flac,JUDS-TER_0+1_20150613_052300.flac
JUD,TER,2015-06-13,Killdeer,Charadrius,vociferus,19,2015,Jun,13,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150613_052300.flac,JUDS-TER_0+1_20150613_052300.flac
JUD,TER,2015-06-13,Field Sparrow,Spizella,pusilla,19,2015,Jun,13,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150613_052300.flac,JUDS-TER_0+1_20150613_052300.flac
JUD,TER,2015-06-13,Brown-headed Cowbird,Molothrus,ater,19,2015,Jun,13,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150613_052300.flac,JUDS-TER_0+1_20150613_052300.flac
JUD,TER,2015-06-13,Canada Goose,Branta,canadensis,26,2015,Jun,13,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150613_052300.flac,JUDS-TER_0+1_20150613_052300.flac
JUD,TER,2015-06-13,American Crow,Corvus,brachyrhynchos,35,2015,Jun,13,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150613_052300.flac,JUDS-TER_0+1_20150613_052300.flac
JUD,TER,2015-06-13,Gray Catbird,Dumetella,carolinensis,35,2015,Jun,13,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150613_052300.flac,JUDS-TER_0+1_20150613_052300.flac
JUD,TER,2015-06-13,Common Yellowthroat,Geothlypis,trichas,35,2015,Jun,13,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150613_052300.flac,JUDS-TER_0+1_20150613_052300.flac
JUD,TER,2015-06-13,Blue Jay,Cyanocitta,cristata,43,2015,Jun,13,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150613_052300.flac,JUDS-TER_0+1_20150613_052300.flac
JUD,TER,2015-06-13,Red-bellied Woodpecker,Melanerpes,carolinus,46,2015,Jun,13,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150613_052300.flac,JUDS-TER_0+1_20150613_052300.flac
JUD,TER,2015-06-21,Dickcissel,Spiza,americana,1,2015,Jun,21,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150621_052400.flac,JUDS-TER_0+1_20150621_052400.flac
JUD,TER,2015-06-21,Ring-necked Pheasant,Phasianus,colchicus,1,2015,Jun,21,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150621_052400.flac,JUDS-TER_0+1_20150621_052400.flac
JUD,TER,2015-06-21,Common Yellowthroat,Geothlypis,trichas,1,2015,Jun,21,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150621_052400.flac,JUDS-TER_0+1_20150621_052400.flac
JUD,TER,2015-06-21,Grasshopper Sparrow,Ammodramus,savannarum,1,2015,Jun,21,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150621_052400.flac,JUDS-TER_0+1_20150621_052400.flac
JUD,TER,2015-06-21,Red-winged Blackbird,Agelaius,phoeniceus,1,2015,Jun,21,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150621_052400.flac,JUDS-TER_0+1_20150621_052400.flac
JUD,TER,2015-06-21,Field Sparrow,Spizella,pusilla,1,2015,Jun,21,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150621_052400.flac,JUDS-TER_0+1_20150621_052400.flac
JUD,TER,2015-06-21,American Robin,Turdus,migratorius,1,2015,Jun,21,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150621_052400.flac,JUDS-TER_0+1_20150621_052400.flac
JUD,TER,2015-06-21,American Crow,Corvus,brachyrhynchos,6,2015,Jun,21,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150621_052400.flac,JUDS-TER_0+1_20150621_052400.flac
JUD,TER,2015-06-21,Western Meadowlark,Sturnella,neglecta,12,2015,Jun,21,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150621_052400.flac,JUDS-TER_0+1_20150621_052400.flac
JUD,TER,2015-06-21,Song Sparrow,Melospiza,melodia,12,2015,Jun,21,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150621_052400.flac,JUDS-TER_0+1_20150621_052400.flac
JUD,TER,2015-06-21,Mourning Dove,Zenaida,macroura,12,2015,Jun,21,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150621_052400.flac,JUDS-TER_0+1_20150621_052400.flac
JUD,TER,2015-06-21,Killdeer,Charadrius,vociferus,18,2015,Jun,21,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150621_052400.flac,JUDS-TER_0+1_20150621_052400.flac
JUD,TER,2015-06-21,Red-bellied Woodpecker,Melanerpes,carolinus,21,2015,Jun,21,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150621_052400.flac,JUDS-TER_0+1_20150621_052400.flac
JUD,TER,2015-06-21,American Goldfinch,Spinus,tristis,38,2015,Jun,21,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150621_052400.flac,JUDS-TER_0+1_20150621_052400.flac
JUD,TER,2015-06-21,Northern Cardinal,Cardinalis,cardinalis,48,2015,Jun,21,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150621_052400.flac,JUDS-TER_0+1_20150621_052400.flac
JUD,TER,2015-06-21,Horned Lark,Eremophila,alpestris,53,2015,Jun,21,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150621_052400.flac,JUDS-TER_0+1_20150621_052400.flac
JUD,TER,2015-06-25,Dickcissel,Spiza,americana,3,2015,Jun,25,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150625_052500.flac,JUDS-TER_0+1_20150625_052500.flac
JUD,TER,2015-07-04,Dickcissel,Spiza,americana,2,2015,Jul,4,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150704_052900.flac,JUDS-TER_0+1_20150704_052900.flac
JUD,TER,2015-07-04,Northern Cardinal,Cardinalis,cardinalis,2,2015,Jul,4,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150704_052900.flac,JUDS-TER_0+1_20150704_052900.flac
JUD,TER,2015-07-04,American Robin,Turdus,migratorius,2,2015,Jul,4,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150704_052900.flac,JUDS-TER_0+1_20150704_052900.flac
JUD,TER,2015-07-04,Song Sparrow,Melospiza,melodia,2,2015,Jul,4,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150704_052900.flac,JUDS-TER_0+1_20150704_052900.flac
JUD,TER,2015-07-04,Eastern Bluebird,Sialia,sialis,2,2015,Jul,4,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150704_052900.flac,JUDS-TER_0+1_20150704_052900.flac
JUD,TER,2015-07-04,Western Meadowlark,Sturnella,neglecta,10,2015,Jul,4,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150704_052900.flac,JUDS-TER_0+1_20150704_052900.flac
JUD,TER,2015-07-04,Field Sparrow,Spizella,pusilla,10,2015,Jul,4,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150704_052900.flac,JUDS-TER_0+1_20150704_052900.flac
JUD,TER,2015-07-04,Killdeer,Charadrius,vociferus,10,2015,Jul,4,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150704_052900.flac,JUDS-TER_0+1_20150704_052900.flac
JUD,TER,2015-07-04,Red-bellied Woodpecker,Melanerpes,carolinus,10,2015,Jul,4,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150704_052900.flac,JUDS-TER_0+1_20150704_052900.flac
JUD,TER,2015-07-04,Mourning Dove,Zenaida,macroura,10,2015,Jul,4,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150704_052900.flac,JUDS-TER_0+1_20150704_052900.flac
JUD,TER,2015-07-04,Ring-necked Pheasant,Phasianus,colchicus,18,2015,Jul,4,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150704_052900.flac,JUDS-TER_0+1_20150704_052900.flac
JUD,TER,2015-07-04,American Crow,Corvus,brachyrhynchos,25,2015,Jul,4,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150704_052900.flac,JUDS-TER_0+1_20150704_052900.flac
JUD,TER,2015-07-04,Indigo Bunting,Passerina,cyanea,25,2015,Jul,4,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150704_052900.flac,JUDS-TER_0+1_20150704_052900.flac
JUD,TER,2015-07-04,Red-winged Blackbird,Agelaius,phoeniceus,38,2015,Jul,4,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150704_052900.flac,JUDS-TER_0+1_20150704_052900.flac
JUD,TER,2015-07-12,Dickcissel,Spiza,americana,2,2015,Jul,12,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150712_053500.flac,JUDS-TER_0+1_20150712_053500.flac
JUD,TER,2015-07-12,American Robin,Turdus,migratorius,2,2015,Jul,12,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150712_053500.flac,JUDS-TER_0+1_20150712_053500.flac
JUD,TER,2015-07-12,Common Yellowthroat,Geothlypis,trichas,2,2015,Jul,12,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150712_053500.flac,JUDS-TER_0+1_20150712_053500.flac
JUD,TER,2015-07-12,Western Meadowlark,Sturnella,neglecta,2,2015,Jul,12,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150712_053500.flac,JUDS-TER_0+1_20150712_053500.flac
JUD,TER,2015-07-12,Red-winged Blackbird,Agelaius,phoeniceus,8,2015,Jul,12,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150712_053500.flac,JUDS-TER_0+1_20150712_053500.flac
JUD,TER,2015-07-12,Grasshopper Sparrow,Ammodramus,savannarum,13,2015,Jul,12,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150712_053500.flac,JUDS-TER_0+1_20150712_053500.flac
JUD,TER,2015-07-12,American Crow,Corvus,brachyrhynchos,16,2015,Jul,12,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150712_053500.flac,JUDS-TER_0+1_20150712_053500.flac
JUD,TER,2015-07-12,Northern Cardinal,Cardinalis,cardinalis,16,2015,Jul,12,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150712_053500.flac,JUDS-TER_0+1_20150712_053500.flac
JUD,TER,2015-07-12,Ring-necked Pheasant,Phasianus,colchicus,22,2015,Jul,12,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150712_053500.flac,JUDS-TER_0+1_20150712_053500.flac
JUD,TER,2015-07-12,American Goldfinch,Spinus,tristis,38,2015,Jul,12,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150712_053500.flac,JUDS-TER_0+1_20150712_053500.flac
JUD,TER,2015-07-12,Brown-headed Cowbird,Molothrus,ater,42,2015,Jul,12,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150712_053500.flac,JUDS-TER_0+1_20150712_053500.flac
JUD,TER,2015-05-06,Northern Saw-whet Owl,Aegolius,acadicus,2,2015,May,6,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150506_044900.flac,JUDS-TER_0+1_20150506_044900.flac
JUD,TER,2015-05-06,Unknown Bird,,,6,2015,May,6,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150506_044900.flac,JUDS-TER_0+1_20150506_044900.flac
JUD,TER,2015-05-06,American Crow,Corvus,brachyrhynchos,15,2015,May,6,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150506_044900.flac,JUDS-TER_0+1_20150506_044900.flac
JUD,TER,2015-05-06,Grasshopper Sparrow,Ammodramus,savannarum,28,2015,May,6,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150506_044900.flac,JUDS-TER_0+1_20150506_044900.flac
JUD,TER,2015-05-06,Unknown Bird,,,36,2015,May,6,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150506_044900.flac,JUDS-TER_0+1_20150506_044900.flac
JUD,TER,2015-05-06,Greater White-fronted Goose,Anser,albifrons,58,2015,May,6,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150506_044900.flac,JUDS-TER_0+1_20150506_044900.flac
JUD,TER,2015-05-15,Unknown Bird,,,16,2015,May,15,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150515_043900.flac,JUDS-TER_0+1_20150515_043900.flac
JUD,TER,2015-05-15,Sora,Porzana,carolina,22,2015,May,15,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150515_043900.flac,JUDS-TER_0+1_20150515_043900.flac
JUD,TER,2015-05-15,Ring-necked Pheasant,Phasianus,colchicus,35,2015,May,15,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150515_043900.flac,JUDS-TER_0+1_20150515_043900.flac
JUD,TER,2015-05-15,Grasshopper Sparrow,Ammodramus,savannarum,35,2015,May,15,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150515_043900.flac,JUDS-TER_0+1_20150515_043900.flac
JUD,TER,2015-05-15,Eurasian Collared-Dove,Streptopelia,decaocto,38,2015,May,15,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150515_043900.flac,JUDS-TER_0+1_20150515_043900.flac
JUD,TER,2015-05-15,Unidentified Meadowlark Species,Sturnella,sp.,38,2015,May,15,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150515_043900.flac,JUDS-TER_0+1_20150515_043900.flac
JUD,TER,2015-05-15,Unknown Bird,,,53,2015,May,15,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150515_043900.flac,JUDS-TER_0+1_20150515_043900.flac
JUD,TER,2015-05-28,Canada Goose,Branta,canadensis,5,2015,May,28,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150528_052900.flac,JUDS-TER_0+1_20150528_052900.flac
JUD,TER,2015-05-28,Common Yellowthroat,Geothlypis,trichas,5,2015,May,28,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150528_052900.flac,JUDS-TER_0+1_20150528_052900.flac
JUD,TER,2015-05-28,Eastern Meadowlark,Sturnella,magna,5,2015,May,28,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150528_052900.flac,JUDS-TER_0+1_20150528_052900.flac
JUD,TER,2015-05-28,American Robin,Turdus,migratorius,5,2015,May,28,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150528_052900.flac,JUDS-TER_0+1_20150528_052900.flac
JUD,TER,2015-05-28,Mourning Dove,Zenaida,macroura,5,2015,May,28,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150528_052900.flac,JUDS-TER_0+1_20150528_052900.flac
JUD,TER,2015-05-28,Grasshopper Sparrow,Ammodramus,savannarum,5,2015,May,28,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150528_052900.flac,JUDS-TER_0+1_20150528_052900.flac
JUD,TER,2015-05-28,Ring-necked Pheasant,Phasianus,colchicus,5,2015,May,28,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150528_052900.flac,JUDS-TER_0+1_20150528_052900.flac
JUD,TER,2015-05-28,Northern Cardinal,Cardinalis,cardinalis,5,2015,May,28,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150528_052900.flac,JUDS-TER_0+1_20150528_052900.flac
JUD,TER,2015-05-28,Red-winged Blackbird,Agelaius,phoeniceus,5,2015,May,28,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150528_052900.flac,JUDS-TER_0+1_20150528_052900.flac
JUD,TER,2015-05-28,Brown-headed Cowbird,Molothrus,ater,5,2015,May,28,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150528_052900.flac,JUDS-TER_0+1_20150528_052900.flac
JUD,TER,2015-05-28,Field Sparrow,Spizella,pusilla,9,2015,May,28,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150528_052900.flac,JUDS-TER_0+1_20150528_052900.flac
JUD,TER,2015-05-28,American Goldfinch,Spinus,tristis,9,2015,May,28,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150528_052900.flac,JUDS-TER_0+1_20150528_052900.flac
JUD,TER,2015-05-28,Tree Swallow,Tachycineta,bicolor,9,2015,May,28,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150528_052900.flac,JUDS-TER_0+1_20150528_052900.flac
JUD,TER,2015-05-28,Red-bellied Woodpecker,Melanerpes,carolinus,12,2015,May,28,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150528_052900.flac,JUDS-TER_0+1_20150528_052900.flac
JUD,TER,2015-05-28,American Crow,Corvus,brachyrhynchos,21,2015,May,28,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150528_052900.flac,JUDS-TER_0+1_20150528_052900.flac
JUD,TER,2015-05-28,Dickcissel,Spiza,americana,29,2015,May,28,JUD,JUD\JUD_TER_0423-07222015\JUDS-TER_0+1_20150528_052900.flac,JUDS-TER_0+1_20150528_052900.flac
